,neighborhood,hhid,mid,si2b_08,si2b_09a,si2b_09b,h_docu,type,area,weight,illness,illness_days,econ_active,self_emp,wage_emp,nelf_housework,nelf_illness,nelf_other,empindus_rickvan,empindus_rmg,empindus_business,empindus_service,empindus_labor,empindus_maid,empindus_other,payment_freq_perday,payment_freq_perweek,payment_freq_permonth,payment_freq_other,empterm_1,empterm_2,empterm_3,empterm_4,empterm_5,wage_pm,tot_inc,lntot_inc,emp_loc_home,emp_loc_neighborhood,emp_loc_other,emp_transport_walk,emp_transport_rick,emp_transport_bus,emp_transport_other,travel_cost,travel_time,njob,emp_duration,first_job,tvet,CESD_score,depression,age_marriage,childcare,hour_childare,taka_childare,edu_mother,edu_father,duration_community_1,duration_community_2,duration_community_3,duration_community_4,duration_community_5,duration_community_5y,moved,move_reason_work,move_reason_marriage,move_reason_wfamily,move_reason_ffamily,move_reason_other,bornhere,movedhakz,mig_orig,knack1,lnknack1,knack2,lnknack2,knack3,lnknack3,knack4,lnknack4,knack5,lnknack5,knack6,lnknack6,knack7,lnknack7,knack8,lnknack8,knack9,lnknack9,knack10,lnknack10,knack11,lnknack11,knack12,lnknack12,knack13,lnknack13,knack14,lnknack14,knack15,lnknack15,knack16,lnknack16,knack17,lnknack17,att_decjob,veil_n,veil_o,safety1,safety2,safety3,harass_freq_n,harass_freq_o,freq_goc,h_owner,h_rsell,h_rbquet,h_rcoll,h_rrent,h_rimpv,ccduration1,lnccduration1,duration1,duration2,duration3,duration4,duration5,duration6,lnduration1,lnduration2,lnduration3,lnduration4,lnduration5,lnduration6,location1,location2,location3,lnlocation1,lnlocation2,lnlocation3,fin_source_any,fin_source1,fin_source2,fin_source3,fin_source4,fin_spend_any,fin_spend1,fin_spend2,fin_spend3,fin_spend4,sex,reltohhh_hhh,reltohhh_spouse,reltohhh_child,reltohhh_other,age,marital_member_1,marital_member_2,marital_member_3,marital_member_4,marital_member_5,first_grade,second_grade,third_grade,fourth_grade,fifth_grade,sixth_grade,seventh_grade,eighth_grade,ninth_grade,tenth_grade,zero_grade,twelfth_grade,other_grade,comp_year_edu,nrooms,sep_kitchen,roof_mat1,roof_mat2,roof_mat3,av_space,toilet_improved,toilet_shared,water_improved,electricity,dwelling_own,dwelling_rented,dwelling_free,contract_dwelling,rent,foodexp_pc,lnfoodexp_pc,foodexp_pc1,foodexp_pc2,foodexp_pc3,foodexp_pc4,foodexp_pc5,spros,hhsize,hh_lit_1,hh_lit_2,hh_lit_3,hh_lit_4,male_hhh,marital_hh_1,marital_hh_2,marital_hh_3,marital_hh_4,marital_hh_5,adults,male,earning_member,service1,service2,service3,service4,service5,service6,service7,service8
255,8,1,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,16,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,From elsewhere,64,4.158883,98,4.5849676,7,1.9459101,91,4.5108595,94,4.543295,8,2.0794415,1,0,27,3.295837,70,4.248495,3,1.0986123,21,3.0445225,3,1.0986123,35,3.5553482,0,,15,2.7080503,69,4.2341065,61,4.1108737,0,2,2,1,1,,0,0,5,0,,,,,,7.75,2.0794415,13.75,2.25,0,3.25,4.75,0,2.6390574,0.91629076,-1.3862944,1.2527629,1.609438,-1.3862944,19.75,4.25,0,2.9957323,1.5040774,-1.3862944,,,,,,,,,,,Female,0,1,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,141.75,1,1,1,1,0,1,0,1,3000,685.2734,6.529818,0,0,1,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.33333334,0.33333334,0,0,0,0,1,0,1,0
256,8,2,1,2000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20000,20166.666,9.911786,0,0,1,1,0,0,0,,30,1,3,0,1,7,0,24,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,From Dhaka zilla,12,2.4849067,24,3.1780539,95,4.553877,49,3.8918202,25,3.218876,13,2.5649493,2,0.6931472,91,4.5108595,92,4.5217886,1,0,3,1.0986123,2,0.6931472,95,4.553877,90,4.4998097,5,1.609438,93,4.5325994,37,3.6109178,,,,1,1,2,,,3,0,,,,,,0,-1.3862944,11.5,0,12.5,0,0,0,2.4638534,-1.3862944,2.5455313,-1.3862944,-1.3862944,-1.3862944,9.75,0,14.25,2.3025851,-1.3862944,2.6741486,,,,,,,,,,,Male,1,0,0,0,25,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,100,1,1,1,1,0,1,0,1,3000,1368.1,7.221178,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,0.5,0,0,0,0,1,1,1,1
257,8,2,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,19,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,From elsewhere,13,2.5649493,68,4.2195077,1,0,51,3.9318256,49,3.8918202,1,0,54,3.988984,16,2.7725887,34,3.5263605,7,1.9459101,2,0.6931472,22,3.0910425,14,2.6390574,0,,13,2.5649493,22,3.0910425,46,3.8286414,0,3,3,1,2,2,0,0,2,0,,,,,,0,-1.3862944,15.25,3,0,5.75,0,0,2.74084,1.178655,-1.3862944,1.7917595,-1.3862944,-1.3862944,21,3,0,3.056357,1.178655,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,20,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,100,1,1,1,1,0,1,0,1,3000,1368.1,7.221178,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,0.5,0,0,0,0,1,1,1,1
258,8,3,1,,22000,11000,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,1,0,,,,1,0,0,0,0,0,0,,,,,0,0,0,1,0,,22000,9.998797,0,0,1,1,0,0,0,,7,1,18,0,0,0,0,24,,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,0,,1,0,100,4.6051702,58,4.060443,74,4.304065,0,,0,,96,4.564348,97,4.574711,2,0.6931472,8,2.0794415,4,1.3862944,100,4.6051702,100,4.6051702,1,0,51,3.9318256,0,,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10.25,6.5,7.25,0,0,0,2.3513753,1.9095426,2.014903,-1.3862944,-1.3862944,-1.3862944,9.75,0,14.25,2.3025851,-1.3862944,2.6741486,,,,,,,,,,,Male,1,0,0,0,35,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,81,1,1,1,1,0,1,0,1,3300,1172.8,7.067149,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,0,0,0,1,1,0,0
259,8,3,2,2000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7400,7566.6665,8.931508,0,0,1,1,0,0,0,,30,1,2,0,0,8,0,19,,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,18,2.8903718,14,2.6390574,87,4.465908,12,2.4849067,61,4.1108737,2,0.6931472,30,3.4011974,38,3.637586,98,4.5849676,34,3.5263605,5,1.609438,0,,93,4.5325994,94,4.543295,9,2.1972246,12,2.4849067,17,2.8332133,0,2,2,1,1,1,0,0,1,0,,,,,,0,-1.3862944,9.25,0,13.75,1,0,0,2.2512918,-1.3862944,2.6390574,0.22314355,-1.3862944,-1.3862944,23.5,0,0.5,3.1675825,-1.3862944,-0.2876821,,,,,,,,,,,Female,0,1,0,0,24,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,81,1,1,1,1,0,1,0,1,3300,1172.8,7.067149,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,0,0,0,1,1,0,0
260,8,4,1,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,0,16,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,3,1.0986123,13,2.5649493,96,4.564348,98,4.5849676,20,2.9957323,34,3.5263605,5,1.609438,97,4.574711,88,4.477337,17,2.8332133,59,4.0775375,9,2.1972246,100,4.6051702,98,4.5849676,41,3.713572,37,3.6109178,8,2.0794415,0,2,2,1,1,1,0,0,2,0,,,,,,0,-1.3862944,13,8.5,0,2.5,0,0,2.5839975,2.1690538,-1.3862944,1.011601,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,1,0,0,0,45,0,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,214.83359,0,1,1,1,0,1,0,1,5500,244.04,5.497332,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0.5,0.5,0,1,0,0,1,1,0,1
261,8,4,2,0,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2500,2500,7.824046,0,1,0,1,0,0,0,,2,1,3,1,0,2,0,,,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,From Dhaka zilla,44,3.7841897,82,4.406719,94,4.543295,24,3.1780539,51,3.9318256,38,3.637586,15,2.7080503,94,4.543295,99,4.59512,18,2.8903718,18,2.8903718,28,3.3322046,96,4.564348,99,4.59512,10,2.3025851,87,4.465908,41,3.713572,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,12.25,10.25,1.5,0,0,0,2.5257287,2.3513753,0.5596158,-1.3862944,-1.3862944,-1.3862944,12.25,2.25,9.5,2.5257287,0.91629076,2.2772672,,,,,,,,,,,Male,0,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,1,214.83359,0,1,1,1,0,1,0,1,5500,244.04,5.497332,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0.5,0.5,0,1,0,0,1,1,0,1
262,8,5,1,0,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,30000,30000,10.308952,0,0,1,0,0,0,1,,30,1,36,0,0,4,0,20,,12,0,8,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,14,2.6390574,60,4.0943446,99,4.59512,34,3.5263605,100,4.6051702,3,1.0986123,0,,55,4.0073333,33,3.4965076,4,1.3862944,3,1.0986123,50,3.912023,40,3.6888795,45,3.8066626,6,1.7917595,59,4.0775375,13,2.5649493,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10.25,0,13.75,0,0,0,2.3513753,-1.3862944,2.6390574,-1.3862944,-1.3862944,-1.3862944,10.25,0.75,13,2.3513753,0,2.5839975,1,0,1,0,0,1,0,1,0,0,Male,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,0,1,0,156,1,1,1,1,0,1,0,1,4500,1200.5759,7.0905566,0,0,0,0,1,1,5,0,0,0,1,1,0,1,0,0,0,0.6,0.8,0.2,0,1,0,1,1,1,1,1
263,8,5,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,0,13,2,0,0,5,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,From elsewhere,23,3.1354942,83,4.4188404,100,4.6051702,62,4.1271343,99,4.59512,10,2.3025851,0,,100,4.6051702,92,4.5217886,0,,11,2.3978953,1,0,100,4.6051702,100,4.6051702,1,0,95,4.553877,45,3.8066626,0,2,2,1,1,,0,0,4,0,,,,,,5,1.658228,16.25,2.25,0,3.5,2,0,2.8033605,0.91629076,-1.3862944,1.3217559,0.8109302,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,1,0,156,1,1,1,1,0,1,0,1,4500,1200.5759,7.0905566,0,0,0,0,1,1,5,0,0,0,1,1,0,1,0,0,0,0.6,0.8,0.2,0,1,0,1,1,1,1,1
264,8,6,1,,20000,3000,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,1,0,,,,1,0,0,0,0,0,0,,,,,0,0,0,1,0,,20000,9.903487,0,0,1,1,0,0,0,,5,1,180,0,0,0,0,21,,10,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,1,0,57,4.0430512,99,4.59512,4,1.3862944,13,2.5649493,0,,1,0,89,4.4886365,100,4.6051702,7,1.9459101,1,0,1,0,99,4.59512,97,4.574711,18,2.8903718,42,3.7376697,3,1.0986123,,,,1,1,1,,,1,0,,,,,,0.5,-0.2876821,12.75,0,11.25,0,0,0,2.5649493,-1.3862944,2.442347,-1.3862944,-1.3862944,-1.3862944,12.75,0,11.25,2.5649493,-1.3862944,2.442347,,,,,,,,,,,Male,1,0,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,126,0,1,1,1,0,1,0,1,3600,617.28,6.425323,0,0,1,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0.6,0.4,0.2,0,1,0,1,1,1,0,1
265,8,6,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,0,15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,From Dhaka zilla,13,2.5649493,13,2.5649493,100,4.6051702,85,4.4426513,49,3.8918202,12,2.4849067,2,0.6931472,100,4.6051702,100,4.6051702,1,0,100,4.6051702,0,,100,4.6051702,100,4.6051702,2,0.6931472,100,4.6051702,22,3.0910425,0,2,2,1,1,1,0,0,5,0,,,,,,1.25,0.4054651,13.25,2.75,0,5.75,2.25,0,2.6026897,1.0986123,-1.3862944,1.7917595,0.91629076,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,126,0,1,1,1,0,1,0,1,3600,617.28,6.425323,0,0,1,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0.6,0.4,0.2,0,1,0,1,1,1,0,1
266,8,7,1,0,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10000,10000,9.2103405,0,0,1,0,0,0,1,,45,1,8,0,0,5,0,21,,300,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,10,2.3025851,3,1.0986123,85,4.4426513,35,3.5553482,44,3.7841897,4,1.3862944,10,2.3025851,11,2.3978953,35,3.5553482,28,3.3322046,14,2.6390574,5,1.609438,6,1.7917595,32,3.465736,24,3.1780539,14,2.6390574,26,3.2580965,,,,1,1,1,,,1,0,,,,,,0.75,0,10,0.75,12.5,0,0.75,0,2.3272777,0,2.5455313,-1.3862944,0,-1.3862944,10.75,0,13.25,2.3978953,-1.3862944,2.6026897,,,,,,,,,,,Male,1,0,0,0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,54,1,1,1,1,0,1,0,1,2600,397.3867,5.98491,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,1,0,1,1,1,1,0
267,8,7,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,15,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,From Dhaka zilla,35,3.5553482,60,4.0943446,99,4.59512,74,4.304065,49,3.8918202,82,4.406719,16,2.7725887,32,3.465736,83,4.4188404,11,2.3978953,18,2.8903718,16,2.7725887,69,4.2341065,45,3.8066626,17,2.8332133,82,4.406719,50,3.912023,0,2,2,1,1,1,0,0,4,0,,,,,,2.75,1.0986123,14.5,1.5,0,2.5,5.5,0,2.6912432,0.5596158,-1.3862944,1.011601,1.7491999,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,54,1,1,1,1,0,1,0,1,2600,397.3867,5.98491,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,0,1,0,1,1,1,1,0
268,8,8,1,,10000,0,,Non-slum,Dhaka City Corporation,2219.6262,1,5,Yes,1,0,,,,0,0,0,0,1,0,0,,,,,0,0,0,1,0,,10000,9.2103405,0,0,1,0,0,0,1,89.426,20,1,72,0,0,4,0,25,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,From Dhaka zilla,51,3.9318256,97,4.574711,99,4.59512,80,4.3820267,83,4.4188404,90,4.4998097,25,3.218876,100,4.6051702,93,4.5325994,26,3.2580965,54,3.988984,32,3.465736,100,4.6051702,99,4.59512,12,2.4849067,84,4.4308167,63,4.1431346,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,9,10.5,4.5,0,0,0,2.2246234,2.3749058,1.5581446,-1.3862944,-1.3862944,-1.3862944,8.75,11,4.25,2.1972246,2.4203682,1.5040774,,,,,,,,,,,Male,1,0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,192,1,1,1,1,0,0,1,1,0,475.50668,6.164381,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0.6666667,0.6666667,0,1,0,1,1,1,1,0
269,8,8,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18,1,16,,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,From Dhaka zilla,2,0.6931472,43,3.7612002,88,4.477337,98,4.5849676,19,2.944439,59,4.0775375,32,3.465736,49,3.8918202,75,4.317488,57,4.0430512,53,3.9702919,5,1.609438,52,3.9512436,55,4.0073333,75,4.317488,10,2.3025851,7,1.9459101,0,2,2,1,1,1,0,0,5,0,,,,,,0,-1.3862944,11.75,5,0,7.25,0,0,2.4849067,1.658228,-1.3862944,2.014903,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,50,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,192,1,1,1,1,0,0,1,1,0,475.50668,6.164381,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0.6666667,0.6666667,0,1,0,1,1,1,1,0
270,8,9,1,13000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13000,14083.333,9.552748,0,0,1,0,0,0,1,,20,1,18,0,1,3,0,23,,720,0,0,0,0,0,0,1,0,1,10,0,0,0,0,1,0,0,From elsewhere,55,4.0073333,73,4.2904596,88,4.477337,42,3.7376697,6,1.7917595,35,3.5553482,11,2.3978953,100,4.6051702,98,4.5849676,9,2.1972246,40,3.6888795,4,1.3862944,100,4.6051702,100,4.6051702,30,3.4011974,92,4.5217886,45,3.8066626,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,9.5,1.5,13,0,0,0,2.2772672,0.5596158,2.5839975,-1.3862944,-1.3862944,-1.3862944,9.5,0,14.5,2.2772672,-1.3862944,2.6912432,,,,,,,,,,,Male,1,0,0,0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,144,1,1,1,1,0,1,0,1,4000,423.065,6.047526,0,1,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,0,1,0,1,1,1,0,1
271,8,9,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,14,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,From elsewhere,59,4.0775375,98,4.5849676,2,0.6931472,1,0,91,4.5108595,13,2.5649493,12,2.4849067,99,4.59512,94,4.543295,9,2.1972246,2,0.6931472,67,4.204693,96,4.564348,69,4.2341065,48,3.871201,97,4.574711,69,4.2341065,0,2,2,1,1,2,0,0,4,0,,,,,,7.25,2.014903,11,4.75,1.25,6.75,0.25,0,2.4203682,1.609438,0.4054651,1.9459101,-0.6931472,-1.3862944,14.75,8.5,0.75,2.7080503,2.1690538,0,,,,,,,,,,,Female,0,1,0,0,25,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,144,1,1,1,1,0,1,0,1,4000,423.065,6.047526,0,1,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,0,1,0,1,1,1,0,1
272,8,10,1,15000,,,,Non-slum,Dhaka City Corporation,2219.6262,1,1,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12300,13550,9.514142,0,0,1,0,0,0,1,,20,1,30,0,0,2,0,21,,720,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,From Dhaka zilla,66,4.189655,95,4.553877,98,4.5849676,23,3.1354942,42,3.7376697,22,3.0910425,7,1.9459101,100,4.6051702,100,4.6051702,21,3.0445225,23,3.1354942,46,3.8286414,100,4.6051702,100,4.6051702,22,3.0910425,69,4.2341065,18,2.8903718,,,,1,1,1,,,1,0,,,,,,1.75,0.6931472,12.75,1,10.25,0,0,0,2.5649493,0.22314355,2.3513753,-1.3862944,-1.3862944,-1.3862944,13.75,0,10.25,2.6390574,-1.3862944,2.3513753,1,1,1,0,0,1,1,1,0,0,Male,1,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,120,1,1,1,1,0,1,0,1,3400,1741.34,7.46241,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,1,0,0,0,1,1,1,1
273,8,10,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,From elsewhere,32,3.465736,93,4.5325994,52,3.9512436,4,1.3862944,75,4.317488,5,1.609438,0,,100,4.6051702,26,3.2580965,6,1.7917595,4,1.3862944,0,,60,4.0943446,64,4.158883,61,4.1108737,67,4.204693,40,3.6888795,1,2,2,1,1,2,0,0,5,0,,,,,,5.25,1.704748,14.25,3.5,0,6.25,0,0,2.6741486,1.3217559,-1.3862944,1.8718022,-1.3862944,-1.3862944,22.25,1.75,0,3.1135154,0.6931472,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,120,1,1,1,1,0,1,0,1,3400,1741.34,7.46241,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,1,0,0,0,1,1,1,1
274,8,11,1,14000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,14000,15166.667,9.626855,0,0,1,0,1,0,0,15,30,1,12,0,1,0,0,21,,720,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,From elsewhere,11,2.3978953,42,3.7376697,93,4.5325994,6,1.7917595,27,3.295837,12,2.4849067,6,1.7917595,21,3.0445225,78,4.356709,16,2.7725887,1,0,3,1.0986123,56,4.0253515,37,3.6109178,44,3.7841897,35,3.5553482,29,3.3672957,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10.75,1.5,11.75,0,0,0,2.3978953,0.5596158,2.4849067,-1.3862944,-1.3862944,-1.3862944,11.75,0,12.25,2.4849067,-1.3862944,2.5257287,1,1,0,0,0,1,1,0,0,0,Male,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,1,135,1,1,1,1,0,1,0,1,4500,304.8,5.719656,1,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.33333334,0.33333334,0,1,1,0,1,1,1,1
275,8,11,2,,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,13,,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,13,2.5649493,95,4.553877,68,4.2195077,57,4.0430512,86,4.454347,10,2.3025851,7,1.9459101,87,4.465908,37,3.6109178,11,2.3978953,9,2.1972246,16,2.7725887,40,3.6888795,46,3.8286414,24,3.1780539,57,4.0430512,15,2.7080503,1,2,2,1,2,1,0,0,4,0,,,,,,6.75,1.9459101,11.25,4.25,1,5.5,2,0,2.442347,1.5040774,0.22314355,1.7491999,0.8109302,-1.3862944,21,3,0,3.056357,1.178655,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,1,135,1,1,1,1,0,1,0,1,4500,304.8,5.719656,1,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0.6666667,0.33333334,0.33333334,0,1,1,0,1,1,1,1
276,8,12,1,10000,,,,Non-slum,Dhaka City Corporation,2219.6262,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10000,10833.333,9.290383,0,0,1,0,0,0,1,22,52.781685,1,318.75165,0,0,8,0,28,,360,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,From Dhaka zilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,0,,,,,,0.5,-0.2876821,7.25,1.5,15.25,0,0,0,2.014903,0.5596158,2.74084,-1.3862944,-1.3862944,-1.3862944,8,0,16,2.1102133,-1.3862944,2.7880929,,,,,,,,,,,Male,1,0,0,0,45,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,120,1,1,1,1,0,1,0,1,3800,706.25,6.5599694,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0.75,0.5,0.5,1,0,0,1,1,1,0,0
